"date","country_code","admin1","city","gender","type","impact","mood","theme","perspective","recurring","lucidity","keywords","sentiment_neg","sentiment_neu","sentiment_pos","valence_mean","arousal_mean","dominance_mean","emotions_top3","year","month","mean_rad","max_rad","sum_rad","data_type","year_month"
2025-07-17,"CA","ON","Mississauga","Woman","positive","low","curiosity","creating something","1st person","content","partial","painting, abstract, statues, tidy, pencil",0.280571330177798,0.542904727043998,0.174189590181812,5.84129529738849,3.96504014537485,5.58550557846947,"anger:0.1181997936218977, curiosity:0.08342405082657933, caring:0.08107745670713484",2025,7,36.7699832912054,229.372331466259,59398.6692123137,"synthetic",2025-07-01
2025-07-18,"CA","ON","Mississauga",NA,"negative","high","anxiety","being the cause of trouble","shifting","no","none","sister, taxes, arguing, crashed, expensive",0.284816326962995,0.52130257644295,0.190271250467727,5.87657006427431,3.95615376375776,5.60699464704665,"anger:0.13951917890120635, nervousness:0.12394664724442092, confusion:0.06379347023638812",2025,7,36.7571161950974,229.394372711513,59398.6894905529,"synthetic",2025-07-01
2025-07-19,"CA","ON","Mississauga",NA,"negative","low","fear","being frightened of the unknown","shifting","no","none","shadows",0.307533878972267,0.555385680275508,0.153177225520493,5.87749723798831,3.97518107080245,5.56116412442218,"confusion:0.1074040172000726, remorse:0.0660611242055893, annoyance:0.06555802778651316",2025,7,36.7967733960168,229.356105913944,59398.6614177862,"synthetic",2025-07-01
2025-07-21,"CA","ON","Mississauga",NA,"standard","low","concern","pets","1st person","no","none","cat, park",0.313694833384395,0.591780184217954,0.139610394456634,5.84275252605271,4.00846790375311,5.5948115014556,"curiosity:0.09022556617856026, excitement:0.0793502029031515, realization:0.06464343592524528",2025,7,36.7699781233838,229.385127280351,59398.6731125074,"synthetic",2025-07-01
2025-07-21,"CA","ON","Mississauga",NA,"standard","moderate","relief","being lost","shifting","theme","none","family, escape, neighbourhood, wrong, jogging/cycling",0.261103184379123,0.529720903438489,0.108701210242071,5.86175382698951,3.98313073853012,5.55020274592049,"confusion:0.07643841903068517, realization:0.06603176656522249, disapproval:0.06016731227895147",2025,7,36.782288122362,229.387718323389,59398.6644368896,"synthetic",2025-07-01
2025-07-22,"CA","ON","Mississauga",NA,"standard","low","confusion","missing an opportunity","1st person","no","none","dream, door, hindrance, wadrobe, stages",0.287773524612228,0.534019852065863,0.164790848126097,5.88380539533322,3.98496157867374,5.54456752561857,"confusion:0.10559944808483124, disapproval:0.08711973826090495, remorse:0.07147420197725296",2025,7,36.7679288243504,229.39131783205,59398.6803019318,"synthetic",2025-07-01
2025-07-22,"CA","ON","Mississauga",NA,"negative","moderate","frustration","unsatisfying or negative social situation","1st person","content","none","notes, struggled, judge, organization, waste",0.268377503032434,0.538327675447793,0.176828851658679,5.87740398734143,3.97102137519369,5.58509046207652,"confusion:0.2270139951936223, curiosity:0.09621564976193688, disappointment:0.04943496860902418",2025,7,36.8304613994185,229.376551293034,59398.6853827134,"synthetic",2025-07-01
2025-07-23,"CA","ON","Mississauga","Woman","standard","low","annoyance","being at school or studying","1st person","no","partial","student, interested, embarrassment, approached, religious",0.273953016020053,0.566976932880944,0.148859792015282,5.85240389190619,3.93455030390379,5.62132951075153,"embarrassment:0.13512028846889734, desire:0.11460036877542734, confusion:0.09158791042864324",2025,7,36.7914597176257,229.393267124989,59398.6859279097,"synthetic",2025-07-01
2025-07-24,"CA","ON","Mississauga","Woman","negative","moderate","adventurous","falling or being about to fall","1st person","no","none","skyscrapers, falling",0.336842515683868,0.526590390979039,0.195284907106748,5.89285503603101,3.94348705609562,5.60013445298056,"excitement:0.17470679432153702, surprise:0.10423403605818748, realization:0.06233937107026577",2025,7,36.8110974641208,229.399877553854,59398.6806521718,"synthetic",2025-07-01
2025-07-26,"CA","ON","Mississauga","Woman","negative","low","awkwardness / embarrassment","disappointed by friends or family","1st person","theme","partial","class, president, vote",0.314572952859644,0.551610813976188,0.178810751613427,5.88513905826016,3.95358588312709,5.57117600963841,"desire:0.12200740352272987, disapproval:0.10556319588795304, disappointment:0.07004405953921378",2025,7,36.7838002157745,229.348924974383,59398.6866238374,"synthetic",2025-07-01
2025-08-03,"CA","ON","Mississauga",NA,"negative","high","overwhelmed","people behaving unexpectedly","shifting","theme","partial","find, watching, disturbing, communism, drowned",0.28147956997137,0.50898668513607,0.157035655079069,5.86759541515293,4.01244246939091,5.58215202752193,"excitement:0.07415189691395922, curiosity:0.06885664791546085, caring:0.06724724173545837",2025,8,36.7842018868557,229.375797860721,59398.6916882237,"synthetic",2025-08-01
2025-08-05,"CA","ON","Mississauga",NA,"standard","low","excitement","reconnecting with people","shifting","no","none","conference, university, friend, comedian, energetic",0.252710152858845,0.525352389627423,0.192165785823594,5.86328407091832,3.96179057144906,5.60064215484763,"excitement:0.18370218835771085, curiosity:0.07780659347772598, amusement:0.07378682252019644",2025,8,36.7998864221613,229.394035061038,59398.682615604,"synthetic",2025-08-01
2025-08-06,"CA","ON","Mississauga","Woman","negative","moderate","confusion","unsatisfying or negative social situation","1st person","theme","none","mall, grocery, members, sue, signatures",0.284918382288666,0.556994483283192,0.171311191235743,5.88619561372831,3.97548936214447,5.6173299557634,"realization:0.08618225455284119, disapproval:0.08545323926955462, curiosity:0.0687556441873312",2025,8,36.7935775342046,229.386637651213,59398.6843544997,"synthetic",2025-08-01
2025-08-06,"CA","ON","Mississauga","Woman","standard","low","satisfaction","laughing","1st person","no","none","crush",0.287653844770601,0.499475967523511,0.173339175018886,5.8627808122375,3.98175730193261,5.55940043841824,"confusion:0.09595811872610024, relief:0.09221707271145922, realization:0.07737074832298926",2025,8,36.7886816683185,229.357257565044,59398.6967337857,"synthetic",2025-08-01
2025-08-07,"CA","ON","Mississauga",NA,"negative","low","fear","being chased","shifting","no","none","running, hallway",0.292458313322518,0.556925289789304,0.169776190015119,5.89654971436546,3.98752422915471,5.56615578618623,"nervousness:0.1070591926574707, confusion:0.09697111584246158, surprise:0.0813717044889927",2025,8,36.7622532066295,229.389562068366,59398.6876145241,"synthetic",2025-08-01
2025-08-09,"CA","ON","Mississauga","Woman","standard","low","adventurous","being an animal","1st person","no","none",NA,0.299207588480483,0.560333669297362,0.150676148704967,5.91326414984384,3.97998409586761,5.59445370103108,"disapproval:0.1817651242017746, annoyance:0.12554439281423888, disappointment:0.12120605011781056",2025,8,36.7541752501611,229.396894581158,59398.6924166426,"synthetic",2025-08-01
2025-08-10,"CA","ON","Mississauga",NA,"standard","low","acceptance","helping something / someone","1st person","no","none","friend, school, tired",0.272117163524006,0.591453271903856,0.202158475768122,5.86476247946604,3.97841862103993,5.59233396200116,"confusion:0.10161501696954171, desire:0.09106635892142852, nervousness:0.07274067588150501",2025,8,36.7613741450092,229.34970471573,59398.6998104976,"synthetic",2025-08-01
2025-08-10,"CA","ON","Mississauga",NA,"existential","high","dissatisfied","being the cause of trouble","1st person","no","total","roommate, woke, bright, light, room",0.290822661756497,0.563241274900489,0.148168801539389,5.88559332336702,3.98210028738991,5.58205326066477,"realization:0.10709237804015476, confusion:0.07510383302966754, caring:0.06905679156382878",2025,8,36.7849565703148,229.367005024456,59398.7203861279,"synthetic",2025-08-01
2025-08-12,"CA","ON","Mississauga",NA,"standard","low","adventurous","losing control of a vehicle","shifting","no","none","driving, cousin, disconnected, manually, bridge",0.312756202577848,0.548035516700621,0.163523650745204,5.84895425404384,3.96990485672303,5.57230751761616,"confusion:0.10227439126798084, approval:0.07584843704743045, curiosity:0.06512488531214851",2025,8,36.7792613282107,229.375642233052,59398.6904885993,"synthetic",2025-08-01
2025-08-13,"CA","ON","Mississauga","Woman","standard","low","calmness","being at work or working","1st person","no","none","work, sunny",0.279009766984025,0.501538452206009,0.184152869573081,5.91263916187821,3.9648639772533,5.58119883187485,"optimism:0.08086682576686144, caring:0.08021604269742966, realization:0.0683545246720314",2025,8,36.7574359998583,229.376214888658,59398.7230449422,"synthetic",2025-08-01
2025-08-15,"CA","ON","Mississauga",NA,"standard","low","excitement","performing incredible physical feats","shifting","no","none","classroom, students, dangerous, shootout, matrix",0.256650156673707,0.545067141908449,0.169107362114086,5.86468106039916,3.9578886521687,5.58867926709604,"anger:0.09379865096083707, excitement:0.08427393303385802, realization:0.08344113134912082",2025,8,36.7478746680913,229.34394071238,59398.7119020985,"synthetic",2025-08-01
2025-08-15,"CA","ON","Mississauga",NA,"standard","moderate","mischievous","committing a crime","1st person","no","none","rob, sneaky, teacher, hanger, plaza",0.287500766655563,0.540994658298741,0.178611809984679,5.86068189564402,3.97485831296168,5.55123286074036,"curiosity:0.07214251566412193, realization:0.06591590440699033, confusion:0.06147232186049223",2025,8,36.7907320981575,229.377721458406,59398.7001925333,"synthetic",2025-08-01
2025-08-17,"CA","ON","Mississauga",NA,"positive","moderate","happiness","connecting with people","shifting","no","none","old friends, shopping, idol",0.259875811699098,0.557010863177618,0.183525872249438,5.85304199274311,4.01958293845842,5.60628377155076,"realization:0.11086281016469002, amusement:0.07307000714354217, caring:0.07221104600466788",2025,8,36.780143631748,229.403934663317,59398.6862781618,"synthetic",2025-08-01
2025-08-19,"CA","ON","Mississauga",NA,"negative","moderate","fear","alcohol or drug related issues","1st person","no","none","drugs, chasing, arrested",0.301920710574666,0.537593250034729,0.18889466504243,5.84884295123354,3.98816122582154,5.60045890738061,"confusion:0.12224796041846275, disappointment:0.07689350750297308, remorse:0.06306418031454086",2025,8,36.7656082841444,229.402781071364,59398.6717565318,"synthetic",2025-08-01
2025-08-20,"CA","ON","Mississauga",NA,"standard","low","adventurous","losing control of a vehicle","shifting","no","none","driving, cousin, disconnected, manually, bridge",0.299777421382503,0.547807106914722,0.164436359974685,5.85380715853957,3.94942130410038,5.56191114338019,"confusion:0.10227439126798084, approval:0.07584843704743045, curiosity:0.06512488531214851",2025,8,36.7774716005058,229.349819556602,59398.7420355629,"synthetic",2025-08-01
2025-08-21,"CA","ON","Mississauga",NA,"positive","low","adventurous","having fun","shifting","content","partial","explored, shower, fish, hogwarts, spy",0.281254608412946,0.486551388489158,0.17970769847399,5.86633045859274,4.00327695835976,5.59176571163606,"curiosity:0.10133206395103651, desire:0.08005342216176145, excitement:0.07623386446057874",2025,8,36.7920289238498,229.386764387698,59398.7021607043,"synthetic",2025-08-01
2025-08-21,"CA","ON","Mississauga","Transgender Man","existential","moderate","loneliness","being in nature","1st person","no","none","nature, contemplating, misty, separate",0.303760688576471,0.552893229878919,0.16873975060933,5.87538541677188,3.93861346649595,5.54268493366533,"confusion:0.13875554377834, curiosity:0.10207853962977728, desire:0.10055332755049068",2025,8,36.7661380688067,229.368576168937,59398.66800918,"synthetic",2025-08-01
2025-08-24,"CA","ON","Mississauga",NA,"positive","moderate","entrancement","being in a competition","3rd person","no","none","best, friend, racing, cars, competitive",0.271583042379746,0.587824404088974,0.155871736271741,5.8520360547638,4.00295985915422,5.58165295498482,"caring:0.09864105780919392, desire:0.09361408650875092, excitement:0.08877372493346532",2025,8,36.7918268071484,229.391853008337,59398.6835863509,"synthetic",2025-08-01
2025-08-25,"CA","ON","Mississauga",NA,"existential","low","empathetic pain","disappointed by friends or family","shifting","no","none","restaurant, printing, pictures, 5000$, crying",0.239444276832522,0.54621904869222,0.14201388886838,5.89589925024297,3.94321252592702,5.57797298720308,"realization:0.08904036157764494, sadness:0.07733451301464811, excitement:0.06547447614138946",2025,8,36.776203859717,229.382106077346,59398.6946712182,"synthetic",2025-08-01
2025-08-28,"CA","ON","Mississauga","Woman","negative","moderate","awkwardness / embarrassment","being at a location from the past","1st person","no","total","rush, uniform, embarrassed",0.260213699450633,0.567599595737115,0.159731903439082,5.85368929789,4.00064814668483,5.56368480282043,"embarrassment:0.09932208526879548, remorse:0.07191580068320036, excitement:0.0715433198492974",2025,8,36.7918730948243,229.363047412116,59398.6829148402,"synthetic",2025-08-01
2025-09-04,"CA","ON","Mississauga","Woman","standard","low","happiness","being silly","1st person","no","none","park, nighttime, swinging, laughing, fun",0.322681938333713,0.586748806291071,0.161678138155438,5.85296858493315,3.9738966254301,5.61141434412605,"confusion:0.22374849145611128, amusement:0.1827544279706975, curiosity:0.05774244045217832",2025,9,36.7767569075697,229.401247874235,59398.7142732402,"synthetic",2025-09-01
2025-09-04,"CA","ON","Mississauga",NA,"negative","moderate","confusion","failing an examination","shifting","theme","partial","late, exam, study",0.323623073121177,0.51862633918363,0.169989282265833,5.82972336222503,3.97580588376972,5.54996464549675,"confusion:0.1824765671044588, nervousness:0.08302350373317798, curiosity:0.06564082717522979",2025,9,36.7992065859678,229.392824820984,59398.6320077612,"synthetic",2025-09-01
2025-09-08,"CA","ON","Mississauga",NA,"standard","moderate","adventurous","traveling or vacation","1st person","no","none","brother, lakes, mountains, church",0.265051957723923,0.528813531209169,0.154696764253504,5.86621066483089,3.97322163272992,5.57807993525079,"caring:0.06760329082608223, realization:0.06657026782631874, curiosity:0.06617355607450008",2025,9,36.7781462481766,229.37886330451,59398.7045867632,"synthetic",2025-09-01
2025-09-10,"CA","ON","Mississauga","Woman","standard","low","worry","being at a location from the past","1st person","no","none","school, party, couldn't, find, people",0.308127372546939,0.565197235969856,0.157688106498015,5.85780987218133,3.96596788273611,5.57736177408077,"confusion:0.13784534204751253, disappointment:0.10072285938076676, excitement:0.07059085345827043",2025,9,36.7553381744604,229.379737100393,59398.6820647647,"synthetic",2025-09-01
2025-09-10,"CA","ON","Mississauga","Man","negative","high","anxiety","being lost","1st person","no","none","pay, credit, card, debt, bank",0.286431601221774,0.537945186722519,0.174364980495902,5.88588776390481,3.98469746476368,5.57885518158466,"confusion:0.32012100517749786, desire:0.09118912741541862, curiosity:0.07028019614517689",2025,9,36.7352297254915,229.379149792376,59398.7039498465,"synthetic",2025-09-01
2025-09-11,"CA","ON","Mississauga","Man","standard","low","adventurous","swimming","1st person","no","none","beach, coworkers, sunrise, cafe",0.317850810874153,0.559815200818551,0.147482288544023,5.85992803520267,3.93754902288235,5.58329516052455,"curiosity:0.0774878862906586, excitement:0.06623488546095112, confusion:0.05751097481697798",2025,9,36.7747305877389,229.378779742505,59398.6510228694,"synthetic",2025-09-01
2025-09-12,"CA","ON","Mississauga",NA,"standard","low","awkwardness / embarrassment","being nude","shifting","no","none","amusement, familiy, elevator, scared, changeroom",0.278968102187218,0.510347756583406,0.133002515099439,5.8739752437772,3.97594021421476,5.5797807241572,"excitement:0.12661915179342031, amusement:0.0958857813384384, desire:0.07668684795498848",2025,9,36.7769284322244,229.352385170111,59398.709656197,"synthetic",2025-09-01
2025-09-13,"CA","ON","Mississauga",NA,"negative","high","horror","losing teeth","shifting","theme","none","retainers, teeth, pain, mirror, blood",0.322369819741756,0.536249465352773,0.153061071542599,5.8350386942924,3.96653818434912,5.579009693353,"sadness:0.09453886188566683, remorse:0.0786823108792305, embarrassment:0.07295950191716354",2025,9,36.8036106047535,229.374777709412,59398.6900274251,"synthetic",2025-09-01
2025-09-13,"CA","ON","Mississauga","Woman","negative","high","fear","drowning or being about to drown","1st person","no","partial","cruise, weather, ocean, screaming",0.275777240749003,0.513661328177884,0.160448586136276,5.85212545379157,3.96928454199871,5.58595792726691,"excitement:0.0728314445198824, realization:0.07105000286052625, curiosity:0.0650637480430305",2025,9,36.748443023913,229.34641032518,59398.6827451785,"synthetic",2025-09-01
2025-09-14,"CA","ON","Mississauga","Woman","negative","high","anxiety","being locked up or imprisoned","1st person","no","total","horror, trapped, disappeared",0.308612607667491,0.539800309836268,0.172269285793369,5.84748165922099,3.97200101105753,5.56290345288808,"anger:0.12128740386106074, annoyance:0.118322140770033, confusion:0.07085549458861351",2025,9,36.8210391017441,229.408110186773,59398.7145411556,"synthetic",2025-09-01
2025-09-18,"CA","ON","Mississauga",NA,"standard","low","humorous","pets","shifting","no","none","cat, parade",0.282907851099318,0.545712776345839,0.174401727214812,5.86744997803777,3.94898103018279,5.58147829187129,"realization:0.10597465210594235, excitement:0.08530420111492276, desire:0.08288668747991323",2025,9,36.7482954789162,229.397107400642,59398.685630123,"synthetic",2025-09-01
2025-09-18,"CA","ON","Mississauga",NA,"standard","low","adventurous","discovering new or hidden location(s)","shifting","no","none","forest, camp, entrance, trail, footracks",0.282720875453437,0.562366270745971,0.133416670743238,5.8627320345909,3.95145979692459,5.59933199290054,"excitement:0.13472700181106723, curiosity:0.08282807779808839, confusion:0.06083274198075136",2025,9,36.792242562545,229.394443712191,59398.6894166553,"synthetic",2025-09-01
2025-09-20,"CA","ON","Mississauga","Woman","negative","low","worry","failing an examination","1st person","no","none","test, phone, reappearing, anxious, caught",0.303984284214127,0.544130272041047,0.176254271048622,5.85852169769986,3.96757209728513,5.57226887451055,"nervousness:0.27930572256445885, fear:0.13045876007527113, annoyance:0.08285835850983858",2025,9,36.7565700156013,229.359033743034,59398.6803591043,"synthetic",2025-09-01
2025-09-20,"CA","ON","Mississauga","Woman","standard","low","annoyance","being the cause of trouble","1st person","no","none","field, devices, interrogate, threatening, forum",0.292582551934354,0.549899770002852,0.167050032783399,5.89157951467491,3.99413233141829,5.52700835795102,"realization:0.0775627080971996, confusion:0.07147478451952338, caring:0.06434259843081236",2025,9,36.7668729032607,229.376169522547,59398.6762824593,"synthetic",2025-09-01
2025-09-21,"CA","ON","Mississauga",NA,"negative","low","worry","home invasion / robbery","shifting","no","none","car, sunrise, strange, reversed, running",0.302234451888814,0.525673387411797,0.183476434533719,5.8496515159442,3.9649929539653,5.5670940032706,"excitement:0.1142284309237518, confusion:0.08113228326494043, curiosity:0.07810275663029063",2025,9,36.8001014760908,229.361370078382,59398.6894906206,"synthetic",2025-09-01
2025-09-23,"CA","ON","Mississauga","Woman","negative","high","anxiety","mutilation, physical wound","shifting","no","partial","aunt, died, tragically, afghanistan, taliban",0.300129092255962,0.522935096497551,0.165147283307146,5.87707506814919,3.99332844987222,5.61488824192118,"sadness:0.13509462401270866, grief:0.11653364822268486, surprise:0.07827604934573174",2025,9,36.7703189762754,229.368634410987,59398.6673310676,"synthetic",2025-09-01
2025-09-23,"CA","ON","Mississauga",NA,"positive","moderate","happiness","traveling or vacation","3rd person","theme","none","airplane, travelled, tropical",0.27694755640929,0.568390516648149,0.186650150693549,5.84464041573064,3.96588255930665,5.56825289402338,"confusion:0.14067736780270934, excitement:0.07748826104216278, curiosity:0.07688839547336102",2025,9,36.763099117019,229.389578310886,59398.7131282203,"synthetic",2025-09-01
2025-09-24,"CA","ON","Mississauga",NA,"standard","low","curiosity","being at school or studying","shifting","no","none","lecture, lecturer, rant, friends, snatch",0.298271139032832,0.580516048107867,0.170803628725063,5.87770763838197,3.97235677308195,5.58202542162494,"confusion:0.09800889449460166, anger:0.08510319901896375, curiosity:0.07317360889698778",2025,9,36.7881115171074,229.357857298443,59398.7081701243,"synthetic",2025-09-01
2025-09-28,"CA","ON","Mississauga",NA,"existential","low","frustration","disappointed by friends or family","1st person","content","none","laser, coordinate, messy, scattered, glowy/neon",0.251328679151224,0.52569827942361,0.155235082674835,5.88063511536046,3.9798459450478,5.56295456688236,"realization:0.09785222250502557, curiosity:0.09082281938754022, excitement:0.07243578368797898",2025,9,36.7606819721724,229.381667810608,59398.6990834873,"synthetic",2025-09-01
2025-09-28,"CA","ON","Mississauga","Woman","standard","low","indifference","being silly","1st person","no","none","pickling, cabbage, jars",0.292721315443406,0.518247566416076,0.161373375292793,5.87045420484848,3.95889734265441,5.57417294858874,"curiosity:0.07291019707918167, annoyance:0.06867353618144989, realization:0.06604965031147003",2025,9,36.7752361108109,229.379645733923,59398.7052691291,"synthetic",2025-09-01
2025-10-03,"CA","ON","Mississauga",NA,"standard","low","pride","achieving a desire/goal","3rd person","no","none","figure, skating, olympic",0.298517167616232,0.563073835045557,0.168874679930756,5.8415650080388,3.94232655128723,5.62024348984023,"excitement:0.11649986589327456, realization:0.07898658723570406, surprise:0.05355726322159171",2025,10,36.8044104652263,229.371668506234,59398.6804525783,"synthetic",2025-10-01
2025-10-04,"CA","ON","Mississauga",NA,"negative","low","amusement","earthquakes","1st person","content","partial","trip, watched, gate, matilda, earthquake",0.317622192317586,0.526528495028829,0.195581983178052,5.92088057024187,3.97489921961221,5.51295766824673,"nervousness:0.10760672652395442, curiosity:0.07775149325607345, excitement:0.06676536705344915",2025,10,36.7493946327992,229.399087070621,59398.6763206981,"synthetic",2025-10-01
2025-10-05,"CA","ON","Mississauga","Woman","negative","moderate","abandoned","falling or being about to fall","1st person","no","none","stairs",0.287855382579197,0.531652028659151,0.176287933865977,5.84249208702545,3.94919498949419,5.58923142096726,"disappointment:0.09701176919043064, excitement:0.08013113370786111, confusion:0.0782651777068774",2025,10,36.7883881316876,229.436502298923,59398.6613771206,"synthetic",2025-10-01
2025-10-06,"CA","ON","Mississauga","Woman","standard","moderate","admiration","falling or being about to fall","1st person","no","none","fell, fence, neighbor, pets”, wow",0.300103326120913,0.543548527985513,0.187904078093008,5.88019611129058,3.97006277884615,5.5784456770281,"curiosity:0.1137740660745364, excitement:0.089375493188317, surprise:0.08797333332208487",2025,10,36.80754202662,229.351136664793,59398.7035713946,"synthetic",2025-10-01
2025-10-06,"CA","ON","Mississauga",NA,"positive","moderate","excitement","achieving a desire/goal","3rd person","content","none","dream, graduate, program, happy, tears",0.264635512656372,0.535451513063365,0.152885664156905,5.85959865794167,3.95118884344285,5.5929026669107,"excitement:0.14530095706383386, desire:0.07226524005333583, confusion:0.06718243658542633",2025,10,36.7788330309165,229.425622300223,59398.7134453246,"synthetic",2025-10-01
2025-10-06,"CA","ON","Mississauga",NA,"negative","moderate","anxiety","being paralyzed by fear","1st person","no","none","girls, fellowship, house, lock, door",0.319137579992252,0.525312790542393,0.17091655313166,5.86975782589004,3.93444474911625,5.58470666569244,"nervousness:0.2118761949241161, fear:0.18358174711465836, confusion:0.1035035727545619",2025,10,36.7821596833904,229.381474788249,59398.6697655386,"synthetic",2025-10-01
2025-10-10,"CA","ON","Mississauga","Woman","standard","moderate","frustration","technology breaking or misbehaving","1st person","no","none","setup, screen, struggling, minutes, frustrated",0.304101741529131,0.573266611583631,0.189942499427457,5.8352780838617,3.96210700726436,5.60817478512208,"confusion:0.1516416904826959, annoyance:0.09663017621884744, curiosity:0.08667033724486828",2025,10,36.7769814966897,229.395271795707,59398.6886781358,"synthetic",2025-10-01
2025-10-10,"CA","ON","Mississauga",NA,"standard","low","interest","being in a movie or tv show","shifting","no","none","idol, stage",0.300286458604708,0.572019103727321,0.173252166460949,5.89250461237963,3.96574620055312,5.56649029024373,"confusion:0.13811421394348145, curiosity:0.1374170376608769, excitement:0.07909433015932639",2025,10,36.7769515748391,229.365012729231,59398.7053312149,"synthetic",2025-10-01
2025-10-11,"CA","ON","Mississauga",NA,"standard","low","happiness","being in nature","shifting","no","none","sky, friend, star night",0.264472327172945,0.552743197486923,0.175295264648918,5.84335886260386,3.97843862440658,5.58867074410279,"confusion:0.07621972138683002, curiosity:0.06442676391452551, desire:0.05959119492520889",2025,10,36.7948911109914,229.402474129809,59398.6676751728,"synthetic",2025-10-01
2025-10-12,"CA","ON","Mississauga",NA,"negative","low","fear","falling or being about to fall","1st person","no","none","carnival, ferris, wheel",0.278413630936461,0.501998491714427,0.134942677676564,5.87396020072354,3.96381988005597,5.60193417114688,"confusion:0.10330143411244665, surprise:0.08510778578264373, excitement:0.07044866162219218",2025,10,36.8014187688528,229.411673057024,59398.6805622108,"synthetic",2025-10-01
2025-10-13,"CA","ON","Mississauga",NA,"negative","low","worry","being sick or unhealthy","shifting","no","none","friend, hospital, rash",0.272645702597032,0.557578359773215,0.145362112077478,5.83275170213388,3.98604568622632,5.60625537930422,"surprise:0.1874761457244555, confusion:0.1819595036407312, disappointment:0.05494382232427597",2025,10,36.7715115617885,229.377060196109,59398.7168672268,"synthetic",2025-10-01
2025-10-19,"CA","ON","Mississauga","Woman","negative","high","fear","being paralyzed by fear","1st person","no","none","stress",0.267917404197704,0.563874059450264,0.153986036269214,5.85800465848376,4.0047148153986,5.53725946295799,"nervousness:0.1150495782494545, confusion:0.0986785317460696, surprise:0.07245160918682814",2025,10,36.7776729730798,229.408039424538,59398.6838664428,"synthetic",2025-10-01
2025-10-20,"CA","ON","Mississauga","Woman","standard","low","adventurous","being at or in an ocean, river, lake","1st person","no","none","ocean, breathe, effortlessly",0.290583122661536,0.5407620767875,0.148649322524896,5.89384357254977,3.93856651059692,5.58071944556293,"excitement:0.12402853618065517, caring:0.1206479494770368, surprise:0.07920297235250473",2025,10,36.7676762550989,229.374278822952,59398.7247570413,"synthetic",2025-10-01
2025-10-20,"CA","ON","Mississauga","Woman","standard","low","worry","floods or tidal waves","1st person","no","none","warning, tsunami, evacuate, eject, abandon",0.28286467021376,0.563812137192688,0.168450794025622,5.89585172213798,3.97964307242096,5.55327851619397,"nervousness:0.07428431821366151, confusion:0.0720627810806036, excitement:0.06676402160276969",2025,10,36.7521765665284,229.359578831157,59398.6723891091,"synthetic",2025-10-01
2025-10-21,"CA","ON","Mississauga",NA,"negative","moderate","worry","being in a video game","1st person","theme","none","exam, minecraft, materials, compared, unprepared",0.300326137713245,0.582130188770802,0.127542807321482,5.87466735589744,3.97654502213932,5.59065716341109,"curiosity:0.10549142618070947, realization:0.07716207951307297, caring:0.06891598450866612",2025,10,36.7697585024502,229.409090480905,59398.6863239093,"synthetic",2025-10-01
2025-10-22,"CA","ON","Mississauga","Transgender Man","standard","moderate","confusion","being lost","1st person","no","none","transiting, unclear, wandering",0.294574645407088,0.543768151452666,0.19157580034481,5.84382326565947,3.96909034219906,5.60190234159306,"confusion:0.1583441011607647, realization:0.123391083907336, curiosity:0.06355948001146317",2025,10,36.7809704338635,229.370617831351,59398.6959079901,"synthetic",2025-10-01
2025-10-23,"CA","ON","Mississauga","Woman","standard","low","adventurous","being silly","1st person","no","none","partner",0.272389426187366,0.507593311773807,0.159647725512459,5.87019008234079,3.93234545114565,5.59211504340151,"realization:0.09441175684332848, caring:0.07459274679422379, approval:0.060736384242773056",2025,10,36.7900806446564,229.383580533143,59398.6794244304,"synthetic",2025-10-01
2025-10-23,"CA","ON","Mississauga",NA,"positive","moderate","euphoria","being at work or working","3rd person","no","none","train, conductor, hills, countryside, mist",0.300297746586426,0.533062781224097,0.181264069638411,5.87267653519971,3.94283294223963,5.56557623191384,"curiosity:0.08554342233886321, caring:0.08004454026619594, realization:0.07776069641113281",2025,10,36.7485691615494,229.354498223731,59398.6545677519,"synthetic",2025-10-01
2025-10-24,"CA","ON","Mississauga",NA,"standard","low","excitement","visiting another planet, world, moon","shifting","no","none","garden, small, creature",0.283845938693522,0.53325279644742,0.177080132164986,5.87905142510351,3.96366646483894,5.5587018192899,"surprise:0.09577188175171614, curiosity:0.09181088209152222, confusion:0.08724721474573016",2025,10,36.814114647903,229.355364753314,59398.7121155493,"synthetic",2025-10-01
2025-10-26,"CA","ON","Mississauga",NA,"positive","moderate","euphoria","being at work or working","3rd person","no","none","train, conductor, hills, countryside, mist",0.298988199213693,0.544019858612048,0.162919727870648,5.88251451459394,3.95436401601501,5.5736902289226,"curiosity:0.08554342233886321, caring:0.08004454026619594, realization:0.07776069641113281",2025,10,36.7852382304879,229.339615749426,59398.6968642995,"synthetic",2025-10-01
2025-11-01,"CA","ON","Mississauga",NA,"standard","low","anger","being at a location from the past","shifting","no","none","wieird, sister, cousins, crying, ex",0.308956216286238,0.535220714425135,0.146207641541601,5.89151986823853,3.96273329410494,5.58055799997889,"sadness:0.09111327491700648, remorse:0.07058574538677931, realization:0.06757723214104772",2025,11,36.7667248667416,229.36964983629,59398.6758972432,"synthetic",2025-11-01
